id,shubetu_id,kokushi_id,school_cd,gakubu_cd,bunri_type,school_name,school_kananame,gakubu_name
2712,1,2,875,168,1,国際医療福祉大学,コクサイイリヨウフクシダイガク,医療福祉学部
2713,1,2,875,171,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,医学部
2714,1,2,875,492,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,赤坂心理・医療福祉マネジメント学部
2715,1,2,875,579,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,福岡保健医療学部
2716,1,2,875,802,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,成田看護学部
2717,1,2,875,803,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,成田保健医療学部
2718,1,2,875,938,1,国際医療福祉大学,コクサイイリヨウフクシダイガク,保健医療学部
2719,1,2,875,938,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,保健医療学部
2720,1,2,875,991,1,国際医療福祉大学,コクサイイリヨウフクシダイガク,その他文系学部
2721,1,2,875,992,2,国際医療福祉大学,コクサイイリヨウフクシダイガク,その他理系学部
2722,0,2,7875,09Z,2,国際医療福祉大学大学院,コクサイイリヨウフクシダイガクダイガクイン,薬科学研究科
2723,0,2,7875,664,2,国際医療福祉大学大学院,コクサイイリヨウフクシダイガクダイガクイン,医学研究科
2724,0,2,7875,669,1,国際医療福祉大学大学院,コクサイイリヨウフクシダイガクダイガクイン,医療福祉学研究科
2725,0,2,7875,955,2,国際医療福祉大学大学院,コクサイイリヨウフクシダイガクダイガクイン,薬学研究科
2726,0,2,7875,994,1,国際医療福祉大学大学院,コクサイイリヨウフクシダイガクダイガクイン,その他文系研究科
2727,0,2,7875,995,2,国際医療福祉大学大学院,コクサイイリヨウフクシダイガクダイガクイン,その他理系研究科
2728,1,1,10,355,1,国際教養大学,コクサイキヨウヨウダイガク,国際教養学部
2729,1,1,10,991,1,国際教養大学,コクサイキヨウヨウダイガク,その他文系学部
2730,1,1,10,992,2,国際教養大学,コクサイキヨウヨウダイガク,その他理系学部
2731,0,1,7010,07C,1,国際教養大学大学院,コクサイキヨウヨウダイガクダイガクイン,グローバル・コミュニケーション実践研究科
2732,0,1,7010,994,1,国際教養大学大学院,コクサイキヨウヨウダイガクダイガクイン,その他文系研究科
2733,0,1,7010,995,2,国際教養大学大学院,コクサイキヨウヨウダイガクダイガクイン,その他理系研究科
2734,1,2,340,11,1,国際基督教大学,コクサイキリストキヨウダイガク,教養学部
2735,1,2,340,991,1,国際基督教大学,コクサイキリストキヨウダイガク,その他文系学部
2736,1,2,340,992,2,国際基督教大学,コクサイキリストキヨウダイガク,その他理系学部
2737,0,2,7340,380,1,国際基督教大学大学院,コクサイキリストキヨウダイガクダイガクイン,アーツ・サイエンス研究科
2738,0,2,7340,380,2,国際基督教大学大学院,コクサイキリストキヨウダイガクダイガクイン,アーツ・サイエンス研究科
2739,0,2,7340,994,1,国際基督教大学大学院,コクサイキリストキヨウダイガクダイガクイン,その他文系研究科
2740,0,2,7340,995,2,国際基督教大学大学院,コクサイキリストキヨウダイガクダイガクイン,その他理系研究科
2741,0,2,7900,758,1,国際大学大学院,コクサイダイガクダイガクイン,国際関係学研究科
2742,0,2,7900,761,1,国際大学大学院,コクサイダイガクダイガクイン,国際経営学研究科
2743,0,2,7900,994,1,国際大学大学院,コクサイダイガクダイガクイン,その他文系研究科
2744,0,2,7900,995,2,国際大学大学院,コクサイダイガクダイガクイン,その他理系研究科
2745,1,2,510,953,1,国際ファッション専門職大学,コクサイフアツシヨンセンモンシヨクダイガク,国際ファッション学部
2746,1,2,510,991,1,国際ファッション専門職大学,コクサイフアツシヨンセンモンシヨクダイガク,その他文系学部
2747,1,2,510,992,2,国際ファッション専門職大学,コクサイフアツシヨンセンモンシヨクダイガク,その他理系学部
2748,0,2,7883,921,1,国際仏教学大学院大学,コクサイブツキヨウガクダイガクインダイガク,仏教学研究科
2749,0,2,7883,994,1,国際仏教学大学院大学,コクサイブツキヨウガクダイガクインダイガク,その他文系研究科
2750,0,2,7883,995,2,国際仏教学大学院大学,コクサイブツキヨウガクダイガクインダイガク,その他理系研究科
2751,1,2,275,80,1,国際武道大学,コクサイブドウダイガク,体育学部
2752,1,2,275,991,1,国際武道大学,コクサイブドウダイガク,その他文系学部
2753,1,2,275,992,2,国際武道大学,コクサイブドウダイガク,その他理系学部
2754,0,2,7275,919,1,国際武道大学大学院,コクサイブドウダイガクダイガクイン,武道・スポーツ研究科
2755,0,2,7275,994,1,国際武道大学大学院,コクサイブドウダイガクダイガクイン,その他文系研究科
2756,0,2,7275,995,2,国際武道大学大学院,コクサイブドウダイガクダイガクイン,その他理系研究科
2757,1,2,341,1,1,国士舘大学,コクシカンダイガク,法学部
2758,1,2,341,5,1,国士舘大学,コクシカンダイガク,政経学部
2759,1,2,341,7,1,国士舘大学,コクシカンダイガク,経営学部
2760,1,2,341,41,1,国士舘大学,コクシカンダイガク,文学部
2761,1,2,341,80,1,国士舘大学,コクシカンダイガク,体育学部
2762,1,2,341,102,2,国士舘大学,コクシカンダイガク,理工学部
2763,1,2,341,453,1,国士舘大学,コクシカンダイガク,２１世紀アジア学部
2764,1,2,341,991,1,国士舘大学,コクシカンダイガク,その他文系学部
2765,1,2,341,992,2,国士舘大学,コクシカンダイガク,その他理系学部
